Country,Year,Discipline,Specialty,RCA_Specialty
Barbados,2017,Biology,Ecology,1.7181100450820093
Belgium,2017,Biology,Ecology,1.17951755446069
Burundi,2017,Biology,Entomology,5.892816585398703
Ivory Coast,2017,Biology,Entomology,1.999728371940354
Bulgaria,2017,Biology,General Biology,31.23684007707129
United Arab Emirates,2016,Mathematics,General Mathematics,1.120467097532315
Mozambique,2016,Mathematics,Miscellaneous Mathematics,2.553078833396925
Kuwait,2016,Mathematics,Probability & Statistics,3.5389542262739138
Switzerland,2016,Mathematics,Probability & Statistics,1.302049045765589
United Kingdom,2016,Physics,Acoustics,1.2114092069256088
Algeria,2016,Physics,Applied Physics,1.5858499360000566
Czech Republic,2016,Physics,Applied Physics,1.1921601286839103
Tajikistan,2016,Physics,Applied Physics,2.614461715701585
Bolivia,2016,Physics,Chemical Physics,1.2947436206871386
Egypt,2016,Physics,Fluids & Plasmas,1.0258376778166978
Morocco,2016,Physics,General Physics,3.096257697431739
Pakistan,2016,Physics,General Physics,1.645036282614435
Poland,2016,Physics,General Physics,1.7264847068628593
Slovenia,2016,Physics,General Physics,1.0762607819866483
Venezuela,2016,Physics,General Physics,1.4970831668806444
Switzerland,2016,Physics,Miscellaneous Physics,1.4084319369628742
Czech Republic,2016,Physics,Nuclear & Particle Physics,2.709005523460838
Byelarus,2016,Physics,Optics,4.892109697482455
North Korea,2016,Physics,Optics,3.4107382628357525
Pakistan,2016,Physics,Optics,1.0781523161363964
Azerbaijan,2016,Physics,Solid State Physics,8.938513519761875
Iraq,2016,Physics,Solid State Physics,1.480549150570596
Kazakhstan,2016,Physics,Solid State Physics,2.193221952978276
Ukraine,2016,Physics,Solid State Physics,5.209548420134162
Lebanon ,2016,Professional Fields,Communication,1.8406365667304767
United States,2016,Professional Fields,Communication,1.913894568179197
Australia,2016,Professional Fields,Education,2.433346985174325
Croatia,2016,Professional Fields,Education,2.60595681338092
Eritrea,2016,Professional Fields,Education,8.705894974229745
Spain,2016,Professional Fields,Education,1.2182418804133983
Benin,2016,Professional Fields,Information Science & Library Science,1.6424077928106575
Jamaica,2016,Professional Fields,Information Science & Library Science,4.90246346195744
Latvia,2016,Professional Fields,Law,1.1182821109518388
Austria,2016,Professional Fields,Management,1.229419819364481
United States,2016,Professional Fields,Management,1.2671831169883014
Barbados,2016,Professional Fields,Miscellaneous Professional Field,13.112109226609462
Taiwan,2016,Professional Fields,Miscellaneous Professional Field,3.286870345474977
United Arab Emirates,2016,Professional Fields,Miscellaneous Professional Field,1.157998776806542
Netherlands-Antilles,2016,Professional Fields,Social Work,32.5699378330373
Costa Rica,2016,Psychology,Behavioral Science & Complementary Psychology,2.210094161958569
Ireland,2016,Psychology,Clinical Psychology,1.6782213845614278
Australia,2016,Psychology,Developmental & Child Psychology,1.440478697395198
Uzbekistan,2016,Physics,Applied Physics,3.382326996024512
China,2016,Physics,Chemical Physics,1.2190586639042722
Iran,2016,Physics,Chemical Physics,2.3730139600787075
Kyrgyzstan,2016,Physics,Chemical Physics,1.3194524684101754
Saudi Arabia,2016,Physics,Chemical Physics,2.479070919537346
Bangladesh,2016,Physics,Fluids & Plasmas,1.8825977516252528
Comoros,2016,Physics,General Physics,2.8812398017767573
Republic of Kosovo,2016,Physics,General Physics,1.7287438810660545
Latvia,2016,Physics,Miscellaneous Physics,1.482097031663602
Greece,2016,Physics,Nuclear & Particle Physics,2.935492948579644
Italy,2016,Physics,Nuclear & Particle Physics,1.7320571097406998
South Korea,2016,Physics,Optics,1.110948775770407
Ukraine,2016,Physics,Optics,3.0218240483770886
Yemen,2016,Physics,Optics,1.7635067154434858
Hungary,2016,Physics,Solid State Physics,1.2164236935113637
Israel,2016,Physics,Solid State Physics,1.31200511149588
Spain,2016,Professional Fields,Communication,1.0140736285081842
United Kingdom,2016,Professional Fields,Communication,1.4091722107908402
Dominica ,2016,Professional Fields,Education,9.189555806131397
Finland,2016,Professional Fields,Education,2.0806541447844675
Kenya,2016,Professional Fields,Education,1.5572259838841909
Mozambique,2016,Professional Fields,Education,2.2277711045167026
Seychelles,2016,Professional Fields,Education,6.616480180414607
Tanzania,2016,Professional Fields,Education,1.8195320496140168
Botswana,2016,Professional Fields,Information Science & Library Science,6.078443793953461
Kuwait,2016,Professional Fields,Information Science & Library Science,7.460395868284646
South Africa,2016,Professional Fields,Law,1.6293829667745463
Finland,2016,Professional Fields,Management,2.21821079479196
Iceland,2016,Professional Fields,Management,1.00670528146517
Bosnia & Herzegovina,2016,Professional Fields,Miscellaneous Professional Field,1.2275740119562355
Macedonia,2016,Professional Fields,Social Work,1.8172068318862007
New Zealand,2016,Professional Fields,Social Work,1.2708630069919509
South Africa,2016,Professional Fields,Social Work,1.1830376972044845
Portugal,2016,Psychology,Clinical Psychology,1.5178414449279922
United Kingdom,2016,Psychology,Clinical Psychology,1.93702429196866
Belgium,2016,Psychology,Developmental & Child Psychology,1.4939885405329834
Kenya,2016,Psychology,Developmental & Child Psychology,1.3920491872684218
Norway,2016,Psychology,Developmental & Child Psychology,1.4131849902996372
Luxembourg,2016,Psychology,General Psychology,2.136922017944757
Spain,2016,Psychology,General Psychology,2.6043588345391817
Swaziland,2016,Psychology,General Psychology,5.972549326652051
Zimbabwe,2016,Clinical Medicine,Immunology,8.087105395875147
Croatia,2016,Clinical Medicine,Miscellaneous Clinical Medicine,1.2126207447620625
Niger,2016,Clinical Medicine,Miscellaneous Clinical Medicine,1.4958052335750736
Norway,2016,Clinical Medicine,Miscellaneous Clinical Medicine,1.580586417923943
Belgium,2016,Clinical Medicine,Nephrology,2.314270742620925
Chile,2016,Clinical Medicine,Obstetrics & Gynecology,1.1159888874973556
Turkey,2016,Clinical Medicine,Obstetrics & Gynecology,3.7615234291763664
Uruguay,2016,Clinical Medicine,Obstetrics & Gynecology,2.560292035857476
Zimbabwe,2016,Clinical Medicine,Obstetrics & Gynecology,1.2929036238377132
Germany,2016,Clinical Medicine,Ophthalmology,1.2854770928131778
Nigeria,2016,Clinical Medicine,Ophthalmology,1.2818386171050171
Rwanda,2016,Clinical Medicine,Ophthalmology,1.7302407322222615
Singapore,2016,Clinical Medicine,Ophthalmology,2.568156055373923
Suriname,2016,Clinical Medicine,Ophthalmology,8.688017293711782
Thailand,2016,Clinical Medicine,Ophthalmology,1.014532137012641
United States,2016,Clinical Medicine,Ophthalmology,1.291506783079949
Canada,2016,Clinical Medicine,Pediatrics,1.4108417827681292
Guinea-Bissau,2016,Clinical Medicine,Pediatrics,4.221420159733659
Ireland,2016,Clinical Medicine,Pediatrics,1.5266505783146385
Kuwait,2016,Clinical Medicine,Pediatrics,2.145474716476401
Laos,2016,Clinical Medicine,Pediatrics,2.1905747855915205
Lebanon ,2016,Clinical Medicine,Pediatrics,1.0371243386677704
Gabon,2016,Clinical Medicine,Pharmacology,1.5534273909431715
San Marino,2016,Clinical Medicine,Pharmacology,2.433702912477635
Czech Republic,2016,Clinical Medicine,Pharmacy,1.0669113569247666
Bolivia,2016,Clinical Medicine,Psychiatry,1.000378610388403
Haiti,2016,Clinical Medicine,Psychiatry,4.501703746747813
Israel,2016,Clinical Medicine,Psychiatry,1.8623110853918683
Sri Lanka,2016,Clinical Medicine,Psychiatry,1.1366003786115044
Brazil,2016,Clinical Medicine,Respiratory System,1.0301478686311565
Congo,2016,Clinical Medicine,Respiratory System,3.7320775013217937
France,2016,Clinical Medicine,Respiratory System,1.4287775212314762
Iceland,2016,Clinical Medicine,Respiratory System,1.4290709052487924
Morocco,2016,Clinical Medicine,Respiratory System,2.591333663075736
South Africa,2016,Clinical Medicine,Respiratory System,1.4994178375083254
Ecuador,2016,Health,Geriatrics & Gerontology,1.911377650020848
Norway,2016,Health,Geriatrics & Gerontology,1.6197050545813143
Barbados,2016,Health,Health Policy & Services,2.322685350116772
Ethiopia,2016,Health,Health Policy & Services,1.407011317859198
Netherlands,2016,Health,Health Policy & Services,1.7273462373453852
Albania,2016,Health,Nursing,1.1540302571860817
Finland,2016,Health,Nursing,1.9242277215037784
Sierra Leone,2016,Health,Nursing,5.539345234493192
Kyrgyzstan,2016,Health,Public Health,3.6119515141815497
Peru,2016,Health,Public Health,3.181889249241421
Senegal,2016,Health,Public Health,6.3512167564803095
Uganda,2016,Health,Public Health,8.887726847507553
Zambia,2016,Health,Public Health,8.449386577817554
Iceland,2016,Health,Rehabilitation,3.065542408597636
Slovenia,2016,Health,Rehabilitation,1.10663695314259
Afghanistan,2016,Health,"Social Sciences, Biomedical",21.64269217892629
Cambodia,2016,Health,"Social Sciences, Biomedical",4.03732178261316
Congo,2016,Health,"Social Sciences, Biomedical",6.503469078396568
Moldova ,2016,Health,"Social Sciences, Biomedical",5.25977778053587
Slovakia,2016,Humanities,History,2.8515886062580336
Zambia,2016,Humanities,History,1.4418746900064114
Gabon,2016,Humanities,Language & Linguistics,2.7783629667185323
Lesotho,2016,Humanities,Language & Linguistics,13.508592355424588
Croatia,2016,Humanities,Literature,1.015312710153928
Macedonia,2016,Humanities,Literature,1.359923497684714
Indonesia,2016,Humanities,Miscellaneous Humanities,1.4043128747243234
South Africa,2016,Humanities,Miscellaneous Humanities,2.944502208210799
South Africa,2016,Humanities,Philosophy,2.078249884891916
Bahrain,2016,Humanities,Religion,6.28182027801568
Ireland,2016,Humanities,Religion,1.3105053148485908
Mozambique,2016,Humanities,Religion,2.273722827901298
Czech Republic,2016,Mathematics,Applied Mathematics,1.2024599455951317
Grenada,2016,Mathematics,Applied Mathematics,1.0352258021088472
Croatia,2016,Mathematics,General Mathematics,2.2754407919267736
Israel,2016,Mathematics,General Mathematics,1.812636635846529
Republic of Serbia,2016,Mathematics,General Mathematics,1.750393782486806
Austria,2016,Mathematics,Miscellaneous Mathematics,2.068495308459621
Israel,2016,Mathematics,Miscellaneous Mathematics,3.1421862824238542
Malta,2016,Mathematics,Miscellaneous Mathematics,2.230189451526137
Republic of Serbia,2016,Mathematics,Miscellaneous Mathematics,2.379198049062583
Afghanistan,2016,Mathematics,Probability & Statistics,3.522378328258579
Lithuania,2016,Mathematics,Probability & Statistics,1.1604678081882231
Saudi Arabia,2016,Mathematics,Probability & Statistics,1.070636036210304
Algeria,2016,Physics,Acoustics,1.1852797728680176
Lithuania,2016,Physics,Acoustics,1.278225995189928
Bulgaria,2016,Physics,Applied Physics,1.1815779760674958
Latvia,2016,Physics,Applied Physics,1.8559055862885747
Botswana,2016,Physics,Chemical Physics,1.6154044239414298
Greece,2016,Physics,Chemical Physics,1.220989433274332
Kazakhstan,2016,Physics,Chemical Physics,1.1321939303170283
Germany,2016,Physics,Fluids & Plasmas,1.3062864157616068
Libya,2016,Physics,Fluids & Plasmas,2.269527980761135
Montenegro,2016,Engineering and Technology,Electrical Engineering & Electronics,1.626601783127264
Singapore,2016,Engineering and Technology,Electrical Engineering & Electronics,1.971289870975334
Egypt,2016,Engineering and Technology,General Engineering,3.6279398221082935
Nigeria,2016,Engineering and Technology,General Engineering,2.3643391791211315
Vietnam,2016,Engineering and Technology,Industrial Engineering,1.7958140771267073
Moldova ,2016,Engineering and Technology,Materials Science,2.312549815954832
Taiwan,2016,Engineering and Technology,Materials Science,1.3147821052021895
Tajikistan,2016,Engineering and Technology,Materials Science,1.3328358296318317
Liberia ,2016,Engineering and Technology,Metals & Metallurgy,2.1653676969858
Tajikistan,2016,Engineering and Technology,Metals & Metallurgy,5.041751652683355
United Arab Emirates,2016,Engineering and Technology,Nuclear Technology,1.156054839761737
Bosnia & Herzegovina,2016,Engineering and Technology,Operations Research,1.4084495079749129
Italy,2016,Engineering and Technology,Operations Research,1.1690473692426584
Finland,2016,Health,Geriatrics & Gerontology,2.124684823776282
Hungary,2016,Health,Health Policy & Services,1.1944703186418597
Peru,2016,Health,Health Policy & Services,1.3377491573457354
Brunei,2016,Health,Nursing,2.921595587812865
Namibia,2016,Health,Nursing,2.355163790175677
Papua New Guinea,2016,Health,Nursing,5.09130995817389
Namibia,2016,Health,Public Health,4.224693288908777
Norway,2016,Health,Public Health,2.189798851487846
Oman,2016,Health,Public Health,1.0521472485719443
Burkina Faso,2016,Health,"Social Sciences, Biomedical",20.36304714006946
Central African Republic,2016,Health,"Social Sciences, Biomedical",30.702423788709385
Guatemala,2016,Health,"Social Sciences, Biomedical",21.40871712834329
Netherlands-Antilles,2016,Health,"Social Sciences, Biomedical",50.77708549671167
Slovenia,2016,Humanities,History,4.742196816061943
Belgium,2016,Humanities,Language & Linguistics,2.5034058026546773
Ivory Coast,2016,Humanities,Language & Linguistics,2.7783629667185323
Chile,2016,Humanities,Literature,3.3219142509786703
Montenegro,2016,Humanities,Literature,7.397560504915292
Austria,2016,Humanities,Miscellaneous Humanities,1.2279082718766885
Oman,2016,Psychology,Developmental & Child Psychology,1.449408992225752
Australia,2016,Psychology,Experimental Psychology,1.5901830407385742
Malta,2016,Psychology,Experimental Psychology,3.0925894893888453
United States,2016,Psychology,Experimental Psychology,1.5930752901672045
Costa Rica,2016,Psychology,General Psychology,1.7090679611650486
Nicaragua,2016,Psychology,General Psychology,3.6303731201218334
Ireland,2016,Psychology,Miscellaneous Psychology,1.582321932473194
Jordan,2016,Psychology,Social Psychology,1.2136721766358074
Singapore,2016,Psychology,Social Psychology,1.3406282700061547
Central African Republic,2016,Social Sciences,Anthropology and Archaeology,10.011207937424537
Denmark,2016,Social Sciences,Anthropology and Archaeology,1.1462471682155393
Finland,2016,Social Sciences,Anthropology and Archaeology,1.133344294802778
Samoa,2016,Social Sciences,Anthropology and Archaeology,78.26944387441003
Chile,2016,Social Sciences,Area Studies,1.068181575884506
Kazakhstan,2016,Social Sciences,Area Studies,3.559439115856777
Ireland,2016,Social Sciences,Demography,1.092861743778768
Andorra,2016,Social Sciences,Economics,7.678557407940538
Fiji,2016,Social Sciences,Economics,5.284654216053194
Laos,2016,Social Sciences,Economics,1.0791486086835351
Mozambique,2016,Social Sciences,Economics,4.033181668817252
Niger,2016,Social Sciences,Economics,1.5124431258064694
St-Lucia,2016,Social Sciences,Economics,11.091249589247443
Belize,2016,Social Sciences,Geography,31.697277441659462
Czech Republic,2016,Social Sciences,Geography,2.4962406062424214
Luxembourg,2016,Social Sciences,Geography,4.07648415572867
New Zealand,2016,Social Sciences,Geography,3.4630742337460863
Australia,2016,Social Sciences,International Relations,1.5291951086353093
Liberia ,2016,Social Sciences,International Relations,19.44525450689289
Oman,2016,Social Sciences,International Relations,1.2848198657667478
Sudan,2016,Social Sciences,International Relations,2.3791840808433657
Bhutan,2016,Social Sciences,Miscellaneous Social Sciences,6.226443123938879
Denmark,2016,Social Sciences,Planning & Urban Studies,1.281462426193868
Vietnam,2016,Social Sciences,Planning & Urban Studies,1.333801861203456
